코드,발송일,유형코드,수량,
461179,20170825,1041,1,
461179,20170825,1878,3,
461179,20170829,1815,11,
461179,20170829,1041,2,
461179,20170831,1815,2,
461179,20170831,1041,2,
461179,20170905,1815,5,
461179,20170905,1041,4,
461179,20170908,1815,27,
461179,20170908,1041,3,
461179,20170912,1815,3,
461179,20170912,1041,1,
461179,20170915,1815,3,
461179,20170915,1041,6,
461179,20170915,1878,3,
461179,20170919,1815,7,
461179,20170919,1041,4,
461179,20170922,1815,14,
461179,20170922,1041,3,
461179,20170926,1815,1,
461179,20170926,1041,4,
461179,20170929,1815,27,
461179,20170929,1041,4,
461179,20171010,1815,7,
461179,20171010,1041,5,
461179,20171013,1815,17,
461179,20171013,1041,10,
461179,20171017,1815,5,
461179,20171017,1041,2,
461179,20171020,1815,26,
461179,20171020,1041,7,
461179,20171024,1815,6,
461179,20171024,1041,3,
461179,20171027,1815,4,
461179,20171027,1041,5,
461179,20171031,1815,3,
461179,20171031,1041,4,
461179,20171031,1878,1,
461179,20171103,1815,8,
461179,20171103,1041,6,
461179,20171107,1815,15,
461179,20171107,1041,3,
461179,20171107,1878,1,
461179,20171110,1815,9,
461179,20171110,1041,1,
461179,20171114,1815,10,
461179,20171114,1041,3,
461179,20171114,1878,1,
461179,20171117,1815,5,
461179,20171117,1041,8,
461179,20171121,1815,14,
461179,20171121,1041,1,
461179,20171121,1878,4,
461179,20171124,1815,11,
461179,20171124,1041,5,
461179,20171128,1815,4,
461179,20171128,1041,5,
461179,20171128,1878,1,
461179,20171201,1815,11,
461179,20171201,1041,7,
461179,20171201,1878,1,
461179,20171205,1815,4,
461179,20171205,1041,6,
461179,20171205,1878,1,
461179,20171208,1815,10,
461179,20171208,1041,10,
461179,20171208,1878,1,
461179,20171212,1815,6,
461179,20171212,1041,7,
461179,20171212,1878,2,
461179,20171215,1815,4,
461179,20171215,1041,6,
461178,20170805,1815,1,
461178,20170916,1815,1,
461178,20171007,1815,1,
461178,20171111,1692,1,
461178,20171121,1692,1,
461178,20171215,1815,2,
461178,20171215,1692,2,
461177,20170815,1815,1,
461177,20170815,1692,20,
461177,20170830,1815,1,
461177,20170830,1692,16,
461177,20170911,1692,14,
461177,20170912,1692,3,
461177,20170925,1815,1,
461177,20170925,1692,17,
461177,20171013,1815,2,
461177,20171013,1692,14,
461177,20171023,1815,4,
461177,20171023,1692,7,
461177,20171106,1815,12,
461177,20171106,1692,6,
461177,20171120,1815,11,
461177,20171120,1692,2,
461177,20171127,1815,9,
461177,20171127,1692,1,
461177,20171215,1815,23,
461177,20171215,1692,2,
461176,20170803,1041,3,
461176,20170808,1041,2,
461176,20170810,1041,10,
461176,20170822,1041,2,
461176,20170824,1041,2,
461176,20170831,1041,2,
461176,20170914,1041,2,
461176,20170919,1041,1,
461176,20170926,1041,2,
461176,20170928,1041,2,
461176,20171017,1041,12,
461176,20171107,1041,8,
461176,20171205,1041,2,
461175,20170802,1041,5,
461175,20170802,1878,1,
461175,20170804,1815,1,
461175,20170809,1041,5,
461175,20170811,1815,1,
461175,20170816,1041,1,
461175,20170818,1041,1,
461175,20170821,1815,1,
461175,20170825,1815,1,
461175,20170825,1041,4,
461175,20170830,1815,1,
461175,20170901,1041,2,
461175,20170904,1815,1,
461175,20170906,1815,1,
461175,20170908,1041,1,
461175,20170911,1041,4,
461175,20170915,1815,1,
461175,20170922,1041,4,
461175,20170927,1041,5,
461175,20170929,1815,1,
461175,20171002,1815,1,
461175,20171013,1041,1,
461175,20171016,1041,3,
461175,20171101,1041,6,
461175,20171106,1815,1,
461175,20171110,1041,4,
461175,20171115,1041,1,
461175,20171117,1041,4,
461175,20171127,1041,2,
461175,20171201,1692,1,
461175,20171204,1815,1,
461175,20171208,1815,1,
461175,20171213,1815,1,
461175,20171215,1815,2,
461175,20171218,1815,1,
461174,20170816,1041,2,
461174,20170919,1041,2,
461171,20170804,1041,8,
461171,20170809,1041,4,
461171,20170814,1041,6,
461171,20170818,1041,5,
461171,20170823,1041,2,
461171,20170828,1041,3,
461171,20170901,1041,2,
461171,20170906,1041,6,
461171,20170911,1041,4,
461171,20170915,1041,4,
461171,20170920,1041,8,
461171,20170927,1041,13,
461171,20171002,1041,4,
461171,20171011,1041,2,
461171,20171016,1041,7,
461171,20171020,1041,3,
461171,20171030,1041,9,
461171,20171113,1041,14,
461171,20171117,1041,8,
461171,20171122,1041,5,
461171,20171127,1041,5,
461171,20171204,1041,4,
461171,20171208,1815,9,
461171,20171208,1041,3,
461171,20171213,1041,7,
461171,20171218,1041,11,
461169,20171027,1815,1,
461169,20171027,1692,7,
461169,20171204,1692,6,
461168,20170802,1815,1,
461168,20170802,1041,13,
461168,20170804,1041,8,
461168,20170809,1041,13,
461168,20170811,1041,2,
461168,20170814,1041,6,
461168,20170816,1041,3,
461168,20170818,1041,1,
461168,20170821,1041,1,
461168,20170823,1815,1,
461168,20170828,1815,1,
461168,20170828,1041,5,
461168,20170830,1815,1,
461168,20170901,1041,1,
461168,20170904,1041,9,
461168,20170906,1815,1,
461168,20170911,1041,3,
461168,20170915,1041,1,
461168,20170918,1815,2,
461168,20170918,1041,4,
461168,20170922,1041,9,
461168,20170929,1815,1,
461168,20170929,1041,7,
461168,20171009,1041,1,
461168,20171013,1041,1,
461168,20171020,1815,2,
461168,20171020,1041,1,
461168,20171027,1815,3,
461168,20171027,1041,17,
461168,20171030,1041,12,
461168,20171103,1815,1,
461168,20171103,1041,32,
461168,20171103,1878,2,
461168,20171106,1041,9,
461168,20171108,1041,8,
461168,20171108,1878,1,
461168,20171110,1815,1,
461168,20171110,1041,6,
461168,20171113,1041,7,
461168,20171115,1041,1,
461168,20171117,1041,3,
461168,20171120,1041,1,
461168,20171124,1041,2,
461168,20171129,1041,1,
461168,20171206,1041,1,
461168,20171213,1815,1,
461167,20170830,1853,2,
461167,20170925,1853,1,
461167,20171017,1815,2,
461167,20171129,1853,3,
461164,20170809,1815,1,
461164,20170814,1815,1,
461164,20170821,1692,12,
461164,20170821,1878,2,
461164,20170913,1815,1,
461164,20170918,1815,1,
461164,20171009,1815,1,
461164,20171023,1815,3,
461164,20171023,1692,3,
461164,20171108,1692,1,
461164,20171115,1692,1,
461164,20171120,1815,1,
461164,20171127,1815,1,
461164,20171206,1815,1,
461164,20171218,1815,1,
461162,20170814,1261,2,
461162,20170925,1261,13,
461162,20171018,1261,7,
461162,20171113,1261,3,
461162,20171204,1261,8,
461161,20170817,1041,17,
461161,20170912,1041,5,
461161,20171020,1041,7,
461161,20171123,1041,1,
461161,20171211,1815,5,
461159,20170808,1878,1,
461159,20170831,1878,3,
461159,20171031,1878,1,
461159,20171214,1878,1,
461159,20171214,1627,1,
461158,20170801,1041,30,
461158,20170810,1041,8,
461158,20170823,1041,15,
461158,20170830,1041,6,
461158,20170913,1041,19,
461158,20170922,1041,9,
461158,20171018,1041,6,
461158,20171024,1041,1,
461158,20171107,1041,6,
461158,20171107,1878,1,
461158,20171113,1041,1,
461158,20171128,1041,1,
461158,20171215,1041,1,
461156,20170801,1041,28,
461156,20170808,1041,6,
461156,20170818,1041,5,
461156,20170822,1041,1,
461156,20170912,1041,1,
461156,20170926,1041,4,
461156,20171010,1041,1,
461156,20171017,1041,7,
461156,20171024,1041,12,
461156,20171024,1878,4,
461156,20171107,1041,14,
461156,20171107,1878,2,
461156,20171114,1041,9,
461156,20171121,1815,1,
461156,20171121,1041,7,
461156,20171129,1815,1,
461156,20171129,1041,2,
461156,20171205,1041,1,
461154,20170810,1815,34,
461154,20170810,1692,16,
461154,20170810,1041,1,
461154,20170815,1815,13,
461154,20170815,1692,1,
461154,20170815,1041,1,
461154,20170824,1815,3,
461154,20170824,1692,6,
461154,20170831,1815,22,
461154,20170831,1692,12,
461154,20170831,1041,1,
461154,20170831,1878,1,
461154,20170906,1815,9,
461154,20170906,1692,3,
461154,20170915,1815,11,
461154,20170915,1692,4,
461154,20170926,1815,15,
461154,20170926,1692,4,
461154,20171013,1815,24,
461154,20171021,1815,3,
461154,20171021,1692,13,
461154,20171021,1041,1,
461154,20171028,1815,50,
461154,20171028,1800,1,
461154,20171028,1692,11,
461154,20171028,1041,1,
461154,20171028,1878,1,
461154,20171028,1373,16,
461154,20171110,1815,10,
461154,20171110,1041,1,
461154,20171110,1878,1,
461154,20171118,1815,17,
461154,20171118,1692,10,
461154,20171118,1041,1,
461154,20171125,1815,13,
461154,20171125,1692,6,
461154,20171212,1815,23,
461154,20171212,1041,2,
461153,20170809,1815,7,
461153,20170809,1878,3,
461153,20170821,1815,5,
461153,20170909,1815,9,
461153,20170909,1878,1,
461153,20171017,1815,2,
461153,20171025,1815,15,
461153,20171120,1815,4,
461153,20171120,1878,2,
461153,20171201,1815,3,
461153,20171201,1878,3,
461153,20171208,1815,14,
461152,20170809,1815,5,
461152,20170809,1692,4,
461152,20170829,1815,2,
461152,20170829,1692,2,
461152,20170911,1815,4,
461152,20170911,1692,2,
461152,20170927,1815,1,
461152,20170927,1692,4,
461152,20171011,1815,4,
461152,20171011,1692,1,
461152,20171029,1815,1,
461152,20171111,1815,2,
461152,20171111,1692,9,
461152,20171111,1041,1,
461152,20171129,1692,4,
461152,20171211,1815,2,
461151,20170801,1815,2,
461151,20170811,1853,1,
461151,20170811,1815,21,
461151,20170811,1692,9,
461151,20170811,1878,2,
461151,20170818,1815,9,
461151,20170818,1878,3,
461151,20170822,1815,3,
461151,20170822,1692,1,
461151,20170829,1815,3,
461151,20170901,1815,25,
461151,20170901,1692,5,
461151,20170905,1815,1,
461151,20170905,1692,4,
461151,20170908,1692,1,
461151,20170912,1815,6,
461151,20170912,1692,1,
461151,20170919,1815,1,
461151,20170922,1815,13,
461151,20170926,1815,4,
461151,20170926,1692,1,
461151,20171010,1815,20,
461151,20171017,1815,9,
461151,20171017,1692,3,
461151,20171017,1878,2,
461151,20171020,1815,13,
461151,20171024,1815,3,
461151,20171024,1692,1,
461151,20171031,1815,6,
461151,20171031,1692,12,
461151,20171103,1815,9,
461151,20171103,1692,1,
461151,20171107,1815,1,
461151,20171107,1692,8,
461151,20171107,1878,1,
461151,20171110,1815,4,
461151,20171110,1692,1,
461151,20171114,1815,8,
461151,20171114,1692,2,
461151,20171117,1815,5,
461151,20171205,1815,10,
461151,20171212,1815,7,
461151,20171212,1692,5,
461151,20171215,1815,5,
461151,20171215,1692,1,
461150,20170801,1878,1,
461149,20171110,1041,1,
461149,20171114,1815,1,
461148,20170811,1041,2,
461148,20170908,1041,4,
461148,20171018,1815,17,
461148,20171018,1041,18,
461148,20171103,1041,2,
461148,20171117,1041,2,
461148,20171201,1041,7,
461148,20171215,1815,1,
461147,20170821,1041,3,
461147,20170915,1041,6,
461147,20171130,1041,3,
461147,20171215,1041,1,
461147,20171215,1627,1,
461147,20171215,1261,1,
461146,20170811,1373,1,
461146,20170912,1373,1,
461146,20171013,1373,18,
461146,20171117,1373,1,
461146,20171205,1373,10,
461145,20170830,1041,1,
461145,20170925,1815,1,
461145,20171122,1041,1,
461144,20170805,1878,1,
461144,20170819,1878,1,
461144,20170826,1878,1,
461144,20170902,1878,1,
461144,20170909,1878,1,
461144,20171104,1815,1,
461144,20171125,1815,1,
461144,20171209,1815,1,
461143,20170828,1815,7,
461143,20170925,1815,1,
461143,20171202,1815,3,
461143,20171202,1692,1,
461142,20170804,1878,1,
461142,20170816,1041,1,
461142,20170913,1878,1,
461142,20170927,1878,1,
461142,20171013,1041,1,
461142,20171030,1878,2,
461142,20171030,1627,1,
461142,20171110,1878,1,
461142,20171117,1878,1,
461142,20171124,1041,1,
461142,20171208,1878,1,
461141,20170801,1041,2,
461141,20170803,1692,1,
461141,20170803,1041,22,
461141,20170805,1041,1,
461141,20170808,1041,1,
461141,20170810,1041,1,
461141,20170812,1041,1,
461141,20170817,1041,11,
461141,20170824,1041,1,
461141,20170831,1041,2,
461141,20170902,1041,4,
461141,20170905,1041,1,
461141,20170909,1041,1,
461141,20170912,1041,1,
461141,20170914,1041,1,
461141,20170916,1041,1,
461141,20170919,1041,1,
461141,20170921,1041,1,
461141,20170926,1627,1,
461141,20170930,1041,3,
461141,20171006,1815,1,
461141,20171006,1878,1,
461141,20171007,1041,1,
461141,20171012,1041,1,
461141,20171014,1041,1,
461141,20171017,1041,1,
461141,20171019,1878,1,
461141,20171021,1041,1,
461141,20171024,1041,1,
461141,20171028,1815,1,
461141,20171028,1041,7,
461141,20171102,1041,1,
461141,20171104,1041,1,
461141,20171107,1041,1,
461141,20171108,1815,1,
461141,20171108,1041,1,
461141,20171114,1041,1,
461141,20171116,1815,1,
461141,20171116,1041,1,
461141,20171118,1041,1,
461141,20171121,1815,1,
461141,20171125,1815,2,
461141,20171125,1041,4,
461141,20171130,1041,1,
461141,20171202,1815,1,
461141,20171202,1878,1,
461141,20171205,1041,1,
461141,20171209,1815,1,
461141,20171214,1041,1,
461140,20171101,1373,1,
461140,20171211,1373,2,
461139,20170801,1878,2,
461139,20170811,1355,1,
461139,20170811,1041,1,
461139,20170811,1878,1,
461139,20170825,1355,4,
461139,20170825,1041,1,
461139,20170825,1878,4,
461139,20170915,1878,4,
461139,20171013,1815,1,
461139,20171013,1041,6,
461139,20171024,1878,14,
461139,20171103,1815,1,
461139,20171103,1041,1,
461139,20171103,1878,2,
461139,20171114,1355,1,
461139,20171114,1041,1,
461139,20171114,1878,6,
461139,20171121,1041,2,
461139,20171121,1878,2,
461139,20171128,1815,1,
461139,20171128,1041,1,
461139,20171128,1878,2,
461139,20171201,1878,1,
461139,20171205,1041,1,
461139,20171205,1878,6,
461139,20171205,1627,1,
461139,20171212,1878,3,
461137,20170814,1815,1,
461137,20171019,1815,4,
461137,20171130,1815,3,
461134,20170829,1878,1,
461134,20170921,1041,1,
461134,20171018,1041,1,
461134,20171018,1878,1,
461134,20171024,1878,2,
461134,20171031,1878,1,
461134,20171115,1878,8,
461134,20171115,1627,1,
461134,20171122,1878,2,
461134,20171206,1878,1,
461133,20170819,1627,2,
461133,20170919,1627,3,
461133,20171012,1627,1,
461131,20170801,1853,29,
461131,20170801,1815,5,
461131,20170801,1627,1,
461131,20170810,1815,8,
461131,20170810,1041,2,
461131,20170818,1692,3,
461131,20170821,1815,55,
461131,20170821,1692,75,
461131,20170831,1815,7,
461131,20170831,1692,2,
461131,20170831,1041,2,
461131,20170831,1878,1,
461131,20170913,1815,4,
461131,20170913,1692,1,
461131,20170913,1041,1,
461131,20170915,1815,46,
461131,20170915,1692,55,
461131,20170928,1853,10,
461131,20170928,1815,11,
461131,20170928,1692,3,
461131,20171012,1853,21,
461131,20171012,1815,17,
461131,20171017,1815,38,
461131,20171017,1692,58,
461131,20171031,1853,80,
461131,20171031,1815,12,
461131,20171113,1853,36,
461131,20171123,1815,35,
461131,20171123,1692,55,
461131,20171124,1853,7,
461131,20171124,1815,3,
461131,20171124,1878,2,
461131,20171129,1853,29,
461131,20171204,1853,50,
461129,20170829,1815,4,
461129,20170829,1041,13,
461129,20170925,1815,9,
461129,20170925,1355,1,
461129,20170925,1041,6,
461129,20170925,1261,3,
461129,20171026,1815,4,
461129,20171026,1041,4,
461129,20171124,1815,13,
461129,20171124,1041,16,
461129,20171124,1878,2,
461129,20171124,1891,1,
461127,20170807,1815,65,
461127,20170807,1878,39,
461127,20170814,1815,53,
461127,20170814,1692,83,
461127,20170814,1041,1,
461127,20170822,1815,43,
461127,20170822,1692,96,
461127,20170828,1815,23,
461127,20170828,1692,16,
461127,20170904,1815,24,
461127,20170904,1692,26,
461127,20170904,1878,40,
461127,20170911,1815,40,
461127,20170911,1692,94,
461127,20170918,1815,70,
461127,20170918,1692,119,
461127,20170925,1815,42,
461127,20170925,1692,71,
461127,20170925,1878,27,
461127,20171010,1815,21,
461127,20171010,1692,39,
461127,20171010,1878,21,
461127,20171016,1815,42,
461127,20171016,1692,27,
461127,20171023,1815,27,
461127,20171023,1692,65,
461127,20171023,1041,1,
461127,20171023,1878,36,
461127,20171106,1815,75,
461127,20171106,1692,80,
461127,20171106,1878,8,
461127,20171113,1815,17,
461127,20171113,1692,31,
461127,20171120,1815,45,
461127,20171120,1692,103,
461127,20171120,1878,18,
461127,20171204,1815,46,
461127,20171204,1692,85,
461127,20171204,1878,30,
461127,20171211,1815,32,
461127,20171211,1692,41,
461127,20171211,1878,11,
461127,20171211,1627,1,
461127,20171218,1815,15,
461127,20171218,1692,16,
461127,20171218,1878,18,
461126,20170924,1815,49,
461125,20170809,1815,1,
461125,20170809,1041,11,
461125,20170809,1878,1,
461125,20170822,1815,1,
461125,20170822,1041,4,
461125,20170929,1041,14,
461125,20171030,1815,1,
461125,20171030,1041,7,
461125,20171130,1041,1,
461124,20170801,1815,2,
461124,20170810,1815,1,
461124,20170810,1692,1,
461124,20170814,1692,1,
461124,20170815,1815,1,
461124,20170815,1692,1,
461124,20170823,1815,2,
461124,20170824,1815,2,
461124,20170829,1815,1,
461124,20170829,1692,1,
461124,20170911,1815,1,
461124,20170914,1692,2,
461124,20170921,1815,1,
461124,20170926,1692,1,
461124,20170927,1815,1,
461124,20170928,1815,6,
461124,20171011,1815,2,
461124,20171012,1692,2,
461124,20171026,1815,10,
461124,20171026,1692,17,
461124,20171102,1815,4,
461124,20171109,1815,2,
461124,20171109,1692,8,
461124,20171117,1815,7,
461124,20171117,1692,24,
461124,20171214,1815,1,
461124,20171214,1692,1,
461123,20170817,1878,8,
461123,20170824,1815,1,
461123,20170907,1878,5,
461123,20170914,1878,1,
461123,20170921,1815,3,
461123,20171012,1878,10,
461123,20171103,1878,3,
461123,20171110,1878,1,
461123,20171116,1878,1,
461123,20171123,1815,1,
461123,20171207,1878,5,
461122,20170817,1373,1,
461122,20170920,1373,3,
461122,20171122,1373,5,
461122,20171129,1373,6,
461122,20171215,1373,6,
461121,20170824,1815,5,
461121,20170824,1692,1,
461121,20170831,1815,1,
461121,20170923,1815,1,
461120,20170822,1878,1,
461120,20170822,1627,1,
461120,20170925,1878,1,
461120,20171018,1878,1,
461120,20171018,1627,1,
461120,20171107,1878,4,
461120,20171107,1627,5,
461120,20171116,1878,3,
461120,20171116,1627,4,
461117,20170801,1815,5,
461117,20170803,1815,8,
461117,20170803,1692,1,
461117,20170808,1815,24,
461117,20170811,1815,12,
461117,20170817,1815,7,
461117,20170817,1692,1,
461117,20170821,1815,8,
461117,20170825,1815,17,
461117,20170825,1692,1,
461117,20170829,1815,6,
461117,20170905,1692,1,
461117,20170908,1815,13,
461117,20170908,1692,1,
461117,20170911,1815,10,
461117,20170915,1815,28,
461117,20170915,1692,2,
461117,20170919,1815,23,
461117,20170919,1692,1,
461117,20170922,1815,9,
461117,20170922,1692,1,
461117,20170922,1041,1,
461117,20170929,1815,9,
461117,20170929,1878,1,
461117,20171019,1815,19,
461117,20171019,1692,3,
461117,20171019,1878,1,
461117,20171031,1815,27,
461117,20171031,1692,1,
461117,20171031,1041,1,
461117,20171108,1815,21,
461117,20171109,1815,13,
461117,20171114,1815,5,
461117,20171114,1692,1,
461117,20171114,1878,1,
461117,20171117,1815,10,
461117,20171117,1692,3,
461117,20171121,1815,10,
461117,20171121,1692,2,
461117,20171121,1041,2,
461117,20171124,1815,6,
461117,20171124,1692,1,
461117,20171128,1815,1,
461117,20171205,1815,13,
461117,20171205,1692,1,
461117,20171205,1041,1,
461117,20171208,1815,13,
461117,20171208,1692,1,
461117,20171208,1041,1,
461116,20170818,1041,2,
461116,20170919,1041,1,
461116,20171013,1041,2,
461116,20171106,1041,2,
461116,20171204,1041,1,
461114,20170821,1041,1,
461114,20170929,1878,1,
461113,20170807,1815,2,
461113,20170807,1041,4,
461113,20170807,1878,1,
461113,20170807,1627,1,
461113,20170828,1041,11,
461113,20170828,1627,1,
461113,20170904,1815,3,
461113,20170904,1041,5,
461113,20170904,1261,1,
461113,20170918,1815,3,
461113,20170918,1041,10,
461113,20170918,1627,1,
461113,20170925,1815,1,
461113,20170925,1041,3,
461113,20171016,1041,4,
461113,20171016,1878,1,
461113,20171016,1627,1,
461113,20171102,1815,1,
461113,20171102,1041,24,
461113,20171113,1041,4,
461113,20171113,1627,2,
461113,20171120,1815,2,
461113,20171120,1041,10,
461113,20171120,1878,1,
461113,20171204,1627,1,
461113,20171207,1815,8,
